"Title","LocaleId","Url","Status","LastContentModifiedDate","Owner","Template","ResourceUsageCurrent","ResourceUsageAverage","StorageUsageCurrentMB","ConditionalAccessPolicy","SensitivityLabel","AllowSelfServiceUpgrade","AllowEditing","SharingAllowedDomainList","SharingBlockedDomainList","DenyAddAndCustomizePages","BlockDownloadLinksFileType","DefaultLinkPermission","DefaultSharingLinkType","DisableAppViews","DisableCompanyWideSharingLinks","DisableFlows","LimitedAccessFileType","LockState","SandboxedCodeActivationCapability","SharingCapability","ShowPeoplePickerSuggestionsForGuestUsers","SharingDomainRestrictionMode","LockIssue","WebsCount","CompatibilityLevel","DisableSharingForNonOwnersStatus","HubSiteId","IsHubSite","RelatedGroupId","GroupId","ORGID"
"10B IT (CLA)","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BITCLA","Active","15/08/2025 20:34:07","","GROUP#0","0","0","7","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","922f1bdf-cf9b-470e-995c-d3a6bffafca9","922f1bdf-cf9b-470e-995c-d3a6bffafca9",
"10BAd1_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BAd1.class.8514303.2022","Active","13/08/2025 12:59:24","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","534d8dcd-8c8e-4c95-a514-64f283b2b2cf","534d8dcd-8c8e-4c95-a514-64f283b2b2cf",
"10BAd2_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BAd2.class.8514303.2022","Active","13/08/2025 12:59:24","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","c360435c-192c-4bd0-8b74-926e9a3ea741","c360435c-192c-4bd0-8b74-926e9a3ea741",
"10BBf1 [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BBf1.8514303.2021","Active","15/08/2025 20:52:11","","GROUP#0","0","0","4","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","1c7e0fec-a064-4c0d-b72d-713210a28f5a","1c7e0fec-a064-4c0d-b72d-713210a28f5a",
"10BBf1_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BBf1.class.8514303.2022","Active","13/08/2025 12:46:48","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","5be4a994-59ef-43f6-9ef1-90e6af82b8d4","5be4a994-59ef-43f6-9ef1-90e6af82b8d4",
"10BBf1_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BBf1.class.8514303.2024","Active","15/08/2025 19:20:37","","GROUP#0","0","0","2","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","1c93ccb7-d3f9-408f-a426-0870b5e0ccba","1c93ccb7-d3f9-408f-a426-0870b5e0ccba",
"10BCs1 [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BCs1.8514303.2021","Active","15/08/2025 20:36:15","","GROUP#0","0","0","3","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","64711274-a3a1-4c97-82c7-17ed3eda7ee6","64711274-a3a1-4c97-82c7-17ed3eda7ee6",
"10BCs1_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BCs1.class.8514303.2022","Active","13/08/2025 12:57:40","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","751ceb0c-bbfc-45a6-a274-1319c589178a","751ceb0c-bbfc-45a6-a274-1319c589178a",
"10BCs1_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BCs1.class.8514303.2023","Active","13/08/2025 12:48:45","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","56f9b7d9-657d-4ecb-b4cc-36860c7ef2ee","56f9b7d9-657d-4ecb-b4cc-36860c7ef2ee",
"10BCz_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BCz.class.8514303.2023","Active","13/08/2025 13:07:38","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","202e0884-e7d5-48b6-b053-f8c68b1d1040","202e0884-e7d5-48b6-b053-f8c68b1d1040",
"10BDa1 [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BDa1.8514303.2021","Active","15/08/2025 20:03:17","","GROUP#0","0","0","4","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","2e905c26-4b11-477a-a456-67d24c34b02c","2e905c26-4b11-477a-a456-67d24c34b02c",
"10BDa1_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BDa1.class.8514303.2023","Active","13/08/2025 12:55:52","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","bbe80414-1896-46eb-94e6-b8ddb7a7708f","bbe80414-1896-46eb-94e6-b8ddb7a7708f",
"10BDa1_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BDa1.class.8514303.2024","Active","13/08/2025 12:51:53","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","7112ebf4-79b8-43b3-afa7-ac77fec5220a","7112ebf4-79b8-43b3-afa7-ac77fec5220a",
"10BDr1_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BDr1.class.8514303.2022","Active","13/08/2025 13:02:57","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","f50a3244-4f03-4852-ac59-b1a37f54fc6f","f50a3244-4f03-4852-ac59-b1a37f54fc6f",
"10BFr1 [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BFr1.8514303.2021","Active","15/08/2025 18:59:42","","GROUP#0","0","0","10","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","e5d24bf0-c914-494c-b344-6db378f71f50","e5d24bf0-c914-494c-b344-6db378f71f50",
"10BGe1_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BGe1.class.8514303.2023","Active","13/08/2025 12:55:52","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","87f67a26-f11d-428e-9d3b-d661e9cccbc5","87f67a26-f11d-428e-9d3b-d661e9cccbc5",
"10BGe1_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BGe1.class.8514303.2024","Active","13/08/2025 12:59:24","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","61da0f3a-fed5-4cf0-9aa0-49d9d3f8b047","61da0f3a-fed5-4cf0-9aa0-49d9d3f8b047",
"10BHi1 [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BHi1.8514303.2021","Active","15/08/2025 22:09:55","","GROUP#0","0","0","45","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","492e0d6d-a89a-4ffd-9ce5-6b07b8c3946c","492e0d6d-a89a-4ffd-9ce5-6b07b8c3946c",
"10BHi1_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BHi1.class.8514303.2022","Active","13/08/2025 12:54:05","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","608cd213-70b3-4da8-9c06-652f8df0ccae","608cd213-70b3-4da8-9c06-652f8df0ccae",
"10BHi1_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BHi1.class.8514303.2023","Active","13/08/2025 12:44:51","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","c5f20051-5bf8-4cc2-bf2b-782ef85c94e5","c5f20051-5bf8-4cc2-bf2b-782ef85c94e5",
"10BHi1_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BHi1.class.8514303.2024","Active","13/08/2025 13:04:57","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","ff880a3a-5cd8-4adf-bef3-61856d1610cb","ff880a3a-5cd8-4adf-bef3-61856d1610cb",
"10BIm1_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BIm1.class.8514303.2022","Active","13/08/2025 12:57:41","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","937d4d2d-10ba-47be-a4cc-a9f38849c769","937d4d2d-10ba-47be-a4cc-a9f38849c769",
"10BPh1 (AST)","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BPh1.8514303.2021","Active","17/08/2025 19:03:22","","GROUP#0","0","0","4","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","72ac4825-299c-4dc6-8955-14da39800c93","72ac4825-299c-4dc6-8955-14da39800c93",
"10BPh1_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BPh1.class.8514303.2022","Active","13/08/2025 13:07:38","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","4524b052-55e3-4800-8da5-f6977a816b24","4524b052-55e3-4800-8da5-f6977a816b24",
"10BPh1_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BPh1.class.8514303.2023","Active","13/08/2025 12:48:47","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","3f33fdbd-740b-4ca6-b05a-072d895ffd36","3f33fdbd-740b-4ca6-b05a-072d895ffd36",
"10BPh1_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BPh1.class.8514303.2024","Active","13/08/2025 12:50:10","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","effb7a15-3596-440d-bd9d-48afa9da8e4a","effb7a15-3596-440d-bd9d-48afa9da8e4a",
"10BPl_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BPl.class.8514303.2021","Active","13/08/2025 12:57:40","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","3f9d4614-81d8-45f1-a29f-946bdc0b8437","3f9d4614-81d8-45f1-a29f-946bdc0b8437",
"10BPl_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BPl.class.8514303.2022","Active","13/08/2025 13:04:57","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","f8f5f672-0233-45c6-8076-7c3b50af071a","f8f5f672-0233-45c6-8076-7c3b50af071a",
"10BRs1_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BRs1.class.8514303.2023","Active","13/08/2025 12:51:52","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","a516874d-aa13-4611-bb7b-df61cdc63d70","a516874d-aa13-4611-bb7b-df61cdc63d70",
"10BRs1_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BRs1.class.8514303.2024","Active","13/08/2025 13:04:57","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","91931471-d3bf-4d48-b8ac-0429ed592584","91931471-d3bf-4d48-b8ac-0429ed592584",
"10BSb1_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BSb1.class.8514303.2024","Active","13/08/2025 13:07:37","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","1b5b892c-6a64-401c-98f3-1ae98d467829","1b5b892c-6a64-401c-98f3-1ae98d467829",
"10BSu1 [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BSu1.8514303.2021","Active","15/08/2025 16:48:38","","GROUP#0","0","0","4","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","297a5abe-327b-4eef-b570-0fadc4e8100c","297a5abe-327b-4eef-b570-0fadc4e8100c",
"10BSu1_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BSu1.class.8514303.2024","Active","13/08/2025 12:48:45","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","73ba796f-044d-4762-b785-9dcee0a6b15b","73ba796f-044d-4762-b785-9dcee0a6b15b",
"10BTt1_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BTt1.class.8514303.2022","Active","13/08/2025 12:54:05","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","331acaa9-fe08-4ae2-be7e-ab07dfdbe33d","331acaa9-fe08-4ae2-be7e-ab07dfdbe33d",
"10BTx1_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10BTx1.class.8514303.2023","Active","13/08/2025 12:46:48","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","9df14da1-d6da-4a25-9190-c59f0a23cf8e","9df14da1-d6da-4a25-9190-c59f0a23cf8e",
"10C Computing (BLE)","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10CComputingBLE","Active","17/08/2025 19:15:16","","GROUP#0","0","0","32","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","d057cccd-82c9-4a98-b12b-2693329b7a54","d057cccd-82c9-4a98-b12b-2693329b7a54",
"10C Dance (TAY)","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10CDanceTAY","Active","17/08/2025 19:04:13","","GROUP#0","0","0","4","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","439d9a1d-a784-4231-92ff-e80d24922e51","439d9a1d-a784-4231-92ff-e80d24922e51",
"10C Geography 22-24 (TTE)","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10C22-24TTE","Active","15/08/2025 20:05:27","","GROUP#0","0","0","4","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","84f36e36-13f2-4310-9e20-525bd3ac0f4b","84f36e36-13f2-4310-9e20-525bd3ac0f4b",
"10C History (RIC)","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10CHistoryRIC","Active","17/08/2025 19:23:16","","GROUP#0","0","0","211","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","d5b48931-d911-4e17-acda-96083225bb03","d5b48931-d911-4e17-acda-96083225bb03",
"10C Music (MUL)","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10CMusicMUL","Active","17/08/2025 18:55:39","","GROUP#0","0","0","51","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","af000d1f-663c-468c-9bd1-a855c212c45c","af000d1f-663c-468c-9bd1-a855c212c45c",
"10C Photography (GAD)","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10CPhotographyGAD","Active","15/08/2025 20:22:51","","GROUP#0","0","0","191","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","a74fa91d-91a9-4846-a576-ba9560e81e54","a74fa91d-91a9-4846-a576-ba9560e81e54",
"10CAd1_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/10CAd1.class.8514303.2024","Active","13/08/2025 12:59:24","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","b155dfe8-6fe4-4b50-a914-54b7f7de00ad","b155dfe8-6fe4-4b50-a914-54b7f7de00ad",
