"DisplayName","AccessType","PrimarySmtpAddress","GroupID","SharePointSiteURL"
"10DSp1_Class [8514303][2024]","Private","10DSp1.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10DSp1.class.8514303.2024"
"10DSs1_Class [8514303][2023]","Private","10DSs1.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10DSs1.class.8514303.2023"
"10DSu1 (CAM)","Private","10DSu1.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10DSu1.8514303.2021"
"10DSu2 (RED)","Private","10DSu2.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10DSu2.8514303.2021"
"10DTf1_Class [8514303][2024]","Private","10DTf1.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10DTf1.class.8514303.2024"
"10DTt1_Class [8514303][2021]","Private","10DTt1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10DTt1.class.8514303.2021"
"10ECz_Class [8514303][2023]","Private","10ECz.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10ECz.class.8514303.2023"
"10EPl_Class [8514303][2021]","Private","10EPl.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10EPl.class.8514303.2021"
"10EPl_Class [8514303][2022]","Private","10EPl.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10EPl.class.8514303.2022"
"10FCz_Class [8514303][2023]","Private","10FCz.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10FCz.class.8514303.2023"
"10FPl_Class [8514303][2021]","Private","10FPl.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10FPl.class.8514303.2021"
"10FPl_Class [8514303][2022]","Private","10FPl.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10FPl.class.8514303.2022"
"10GCz_Class [8514303][2023]","Private","10GCz.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10GCz.class.8514303.2023"
"10GPl_Class [8514303][2021]","Private","10GPl.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10GPl.class.8514303.2021"
"10GPl_Class [8514303][2022]","Private","10GPl.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10GPl.class.8514303.2022"
"10HCz_Class [8514303][2023]","Private","10HCz.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10HCz.class.8514303.2023"
"10HPl_Class [8514303][2021]","Private","10HPl.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10HPl.class.8514303.2021"
"10HPl_Class [8514303][2022]","Private","10HPl.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10HPl.class.8514303.2022"
"10S1En_Class [8514303][2024]","Private","10S1En.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10S1En.class.8514303.2024"
"10S2 Science HAB","Private","year10physics@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/year10physics"
"10S2En_Class [8514303][2024]","Private","10S2En.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10S2En.class.8514303.2024"
"10S3En_Class [8514303][2024]","Private","10S3En.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10S3En.class.8514303.2024"
"10S4En_Class [8514303][2024]","Private","10S4En.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10S4En.class.8514303.2024"
"10SAPe_Class [8514303][2021]","Private","10SAPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SAPe.class.8514303.2021"
"10SAPe_Class [8514303][2022]","Private","10SAPe.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SAPe.class.8514303.2022"
"10SAPe_Class [8514303][2023]","Private","10SAPe.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SAPe.class.8514303.2023"
"10SAPe_Class [8514303][2024]","Private","10SAPe.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SAPe.class.8514303.2024"
"10SAPs_Class [8514303][2024]","Private","10SAPs.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SAPs.class.8514303.2024"
"10SBPe_Class [8514303][2021]","Private","10SBPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SBPe.class.8514303.2021"
"10SBPe_Class [8514303][2022]","Private","10SBPe.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SBPe.class.8514303.2022"
"10SBPe_Class [8514303][2023]","Private","10SBPe.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SBPe.class.8514303.2023"
"10SBPe_Class [8514303][2024]","Private","10SBPe.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SBPe.class.8514303.2024"
"10SBPs_Class [8514303][2024]","Private","10SBPs.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SBPs.class.8514303.2024"
"10SCPe_Class [8514303][2021]","Private","10SCPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SCPe.class.8514303.2021"
"10SCPe_Class [8514303][2022]","Private","10SCPe.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SCPe.class.8514303.2022"
"10SCPe_Class [8514303][2023]","Private","10SCPe.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SCPe.class.8514303.2023"
"10SCPe_Class [8514303][2024]","Private","10SCPe.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SCPe.class.8514303.2024"
"10SCPs_Class [8514303][2024]","Private","10SCPs.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SCPs.class.8514303.2024"
"10SDPe_Class [8514303][2021]","Private","10SDPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SDPe.class.8514303.2021"
"10SDPe_Class [8514303][2022]","Private","10SDPe.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SDPe.class.8514303.2022"
"10SDPe_Class [8514303][2023]","Private","10SDPe.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SDPe.class.8514303.2023"
"10SDPe_Class [8514303][2024]","Private","10SDPe.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SDPe.class.8514303.2024"
"10SDPs_Class [8514303][2024]","Private","10SDPs.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SDPs.class.8514303.2024"
"10SJEn_Class [8514303][2021]","Private","10SJEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SJEn.class.8514303.2021"
"10SJEn_Class [8514303][2022]","Private","10SJEn.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SJEn.class.8514303.2022"
"10SJEn_Class [8514303][2023]","Private","10SJEn.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SJEn.class.8514303.2023"
"10SKEn_Class [8514303][2021]","Private","10SKEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SKEn.class.8514303.2021"
"10SKEn_Class [8514303][2022]","Private","10SKEn.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SKEn.class.8514303.2022"
"10SKEn_Class [8514303][2023]","Private","10SKEn.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SKEn.class.8514303.2023"
"10SLEn_Class [8514303][2021]","Private","10SLEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SLEn.class.8514303.2021"
"10SLEn_Class [8514303][2022]","Private","10SLEn.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SLEn.class.8514303.2022"
"10SLEn_Class [8514303][2023]","Private","10SLEn.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SLEn.class.8514303.2023"
"10sMa1_Class [8514303][2021]","Private","10sMa1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10sMa1.class.8514303.2021"
"10sMa1_Class [8514303][2021]","Private","10sMa11.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10sMa11.class.8514303.2021"
"10sMa1_Class [8514303][2022]","Private","10sMa1.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10sMa1.class.8514303.2022"
"10sMa1_Class [8514303][2023]","Private","10sMa1.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10sMa1.class.8514303.2023"
"10sMa1_Class [8514303][2024]","Private","10sMa1.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10sMa1.class.8514303.2024"
"10sMa2_Class [8514303][2021]","Private","10sMa21.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10sMa21.class.8514303.2021"
"10sMa2_Class [8514303][2021]","Private","10sMa2.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10sMa2.class.8514303.2021"
"10sMa2_Class [8514303][2022]","Private","10sMa2.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10sMa2.class.8514303.2022"
"10sMa2_Class [8514303][2023]","Private","10sMa2.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10sMa2.class.8514303.2023"
"10sMa2_Class [8514303][2024]","Private","10sMa2.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10sMa2.class.8514303.2024"
"10sMa3 [8514303][2021]","Private","10sMa3.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10sMa3.8514303.2021"
"10sMa3_Class [8514303][2021]","Private","10sMa31.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10sMa31.class.8514303.2021"
"10sMa3_Class [8514303][2021]","Private","10sMa3.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10sMa3.class.8514303.2021"
"10sMa3_Class [8514303][2022]","Private","10sMa3.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10sMa3.class.8514303.2022"
"10sMa3_Class [8514303][2023]","Private","10sMa3.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10sMa3.class.8514303.2023"
"10sMa3_Class [8514303][2024]","Private","10sMa3.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10sMa3.class.8514303.2024"
"10sMa4 [8514303][2021]","Private","10sMa4.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10sMa4.8514303.2021"
"10sMa4_Class [8514303][2021]","Private","10sMa4.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10sMa4.class.8514303.2021"
"10sMa4_Class [8514303][2021]","Private","10sMa41.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10sMa41.class.8514303.2021"
"10sMa4_Class [8514303][2022]","Private","10sMa4.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10sMa4.class.8514303.2022"
"10sMa4_Class [8514303][2023]","Private","10sMa4.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10sMa4.class.8514303.2023"
"10sMa4_Class [8514303][2024]","Private","10sMa4.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10sMa4.class.8514303.2024"
"10SMEn_Class [8514303][2021]","Private","10SMEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SMEn.class.8514303.2021"
"10SMEn_Class [8514303][2022]","Private","10SMEn.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SMEn.class.8514303.2022"
"10SMEn_Class [8514303][2023]","Private","10SMEn.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SMEn.class.8514303.2023"
"10SSc1_Class [8514303][2021]","Private","10SSc11.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SSc11.class.8514303.2021"
"10SSc1_Class [8514303][2021]","Private","10SSc1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SSc1.class.8514303.2021"
"10SSc1_Class [8514303][2022]","Private","10SSc1.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SSc1.class.8514303.2022"
"10SSc1_Class [8514303][2023]","Private","10SSc1.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SSc1.class.8514303.2023"
"10SSc1_Class [8514303][2024]","Private","10SSc1.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SSc1.class.8514303.2024"
"10SSc2","Private","10SSc2.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SSc2.class.8514303.2021"
"10SSc2_Class [8514303][2022]","Private","10SSc2.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SSc2.class.8514303.2022"
"10SSc2_Class [8514303][2023]","Private","10SSc2.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SSc2.class.8514303.2023"
"10SSc2_Class [8514303][2024]","Private","10SSc2.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SSc2.class.8514303.2024"
"10SSc3_Class [8514303][2021]","Private","10SSc3.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SSc3.class.8514303.2021"
"10SSc3_Class [8514303][2021]","Private","10SSc31.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SSc31.class.8514303.2021"
"10SSc3_Class [8514303][2022]","Private","10SSc3.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SSc3.class.8514303.2022"
"10SSc3_Class [8514303][2023]","Private","10SSc3.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SSc3.class.8514303.2023"
"10SSc3_Class [8514303][2024]","Private","10SSc3.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SSc3.class.8514303.2024"
"10SSc4_Class [8514303][2021]","Private","10SSc41.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SSc41.class.8514303.2021"
"10SSc4_Class [8514303][2021]","Private","10SSc4.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SSc4.class.8514303.2021"
"10SSc4_Class [8514303][2022]","Private","10SSc4.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SSc4.class.8514303.2022"
"10SSc4_Class [8514303][2023]","Private","10SSc4.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SSc4.class.8514303.2023"
"10SSc4_Class [8514303][2024]","Private","10SSc4.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10SSc4.class.8514303.2024"
"10t Maths 3","Private","10tMaths3@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10tMaths3"
"10T1En_Class [8514303][2024]","Private","10T1En.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10T1En.class.8514303.2024"
"10T2En_Class [8514303][2024]","Private","10T2En.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10T2En.class.8514303.2024"
"10T3En_Class [8514303][2024]","Private","10T3En.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10T3En.class.8514303.2024"
"10T4 to 11T4 Trilogy science","Private","10t4to11t4trilogyscience@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10t4to11t4trilogyscience"
"10T4En_Class [8514303][2024]","Private","10T4En.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10T4En.class.8514303.2024"
"10T4Ma_Class [8514303][2024]","Private","10T4Ma.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10T4Ma.class.8514303.2024"
"10T4Sc_Class [8514303][2024]","Private","10T4Sc.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10T4Sc.class.8514303.2024"
"10TAPe_Class [8514303][2021]","Private","10TAPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10TAPe.class.8514303.2021"
"10TAPe_Class [8514303][2022]","Private","10TAPe.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10TAPe.class.8514303.2022"
"10TAPe_Class [8514303][2023]","Private","10TAPe.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10TAPe.class.8514303.2023"
"10TBPe_Class [8514303][2021]","Private","10TBPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10TBPe.class.8514303.2021"
"10TBPe_Class [8514303][2022]","Private","10TBPe.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10TBPe.class.8514303.2022"
"10TBPe_Class [8514303][2023]","Private","10TBPe.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10TBPe.class.8514303.2023"
"10TCPe_Class [8514303][2021]","Private","10TCPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10TCPe.class.8514303.2021"
"10TCPe_Class [8514303][2022]","Private","10TCPe.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10TCPe.class.8514303.2022"
"10TCPe_Class [8514303][2023]","Private","10TCPe.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10TCPe.class.8514303.2023"
"10TDPe_Class [8514303][2021]","Private","10TDPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10TDPe.class.8514303.2021"
"10TDPe_Class [8514303][2022]","Private","10TDPe.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10TDPe.class.8514303.2022"
"10TEPe_Class [8514303][2024]","Private","10TEPe.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10TEPe.class.8514303.2024"
"10TEPs_Class [8514303][2024]","Private","10TEPs.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/10TEPs.class.8514303.2024"
